date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/01,2330,新加坡商瑞銀,1650,4413,1685,2728,14.51,1,buy
9/01,2330,花旗環球,1590,147,527,-380,2.02,1,sell
9/01,2330,美商高盛,1480,1650,342,1308,6.96,2,buy
9/01,2330,元大證券,9800,621,960,-339,1.8,2,sell
9/01,2330,台灣摩根士丹利,1470,1533,718,815,4.33,3,buy
9/01,2330,兆豐證券,7000,4,309,-305,1.62,3,sell
9/01,2330,摩根大通,8440,2206,1450,756,4.02,4,buy
9/01,2330,凱基-三多,9275,0,284,-284,1.51,4,sell
9/01,2330,永豐金證券,0039004100300030,719,187,532,2.83,5,buy
9/01,2330,永豐金-匯立,0039004100380031,173,448,-275,1.46,5,sell
9/01,2330,中國信託,6160,617,124,493,2.62,6,buy
9/01,2330,國泰-敦南,8888,61,335,-274,1.46,6,sell
9/01,2330,大和國泰,8890,441,2,439,2.33,7,buy
9/01,2330,統一,5850,46,267,-221,1.18,7,sell
9/01,2330,凱基-台北,9268,676,249,427,2.27,8,buy
9/01,2330,第一金-台中,5382,1,133,-132,0.7,8,sell
9/01,2330,美林,1440,921,504,417,2.22,9,buy
9/01,2330,國泰證券,8880,58,180,-122,0.65,9,sell
9/01,2330,富邦證券,9600,626,272,354,1.88,10,buy
9/01,2330,台新,0039004200300030,35,134,-99,0.53,10,sell
9/01,2330,港商麥格理,1360,242,30,212,1.13,11,buy
9/01,2330,新光,8560,38,134,-96,0.51,11,sell
9/01,2330,法銀巴黎,8900,256,98,158,0.84,12,buy
9/01,2330,第一金-彰化,5386,1,82,-81,0.43,12,sell
9/01,2330,凱基,9200,140,70,70,0.37,13,buy
9/01,2330,國票-南港,7795,10,85,-75,0.4,13,sell
9/01,2330,群益金鼎,9100,109,42,67,0.36,14,buy
9/01,2330,康和,8450,2,73,-71,0.38,14,sell
9/01,2330,港商野村,1560,260,213,47,0.25,15,buy
9/01,2330,國泰-館前,0038003800380041,12,71,-59,0.31,15,sell
9/01,2317,新加坡商瑞銀,1650,3843,719,3124,10.45,1,buy
9/01,2317,摩根大通,8440,3311,3830,-519,1.74,1,sell
9/01,2317,台灣摩根士丹利,1470,3647,913,2734,9.14,2,buy
9/01,2317,國泰證券,8880,14,355,-341,1.14,2,sell
9/01,2317,美商高盛,1480,2723,451,2272,7.6,3,buy
9/01,2317,華南永昌,9300,121,393,-272,0.91,3,sell
9/01,2317,元大證券,9800,3706,1480,2226,7.44,4,buy
9/01,2317,台新-板橋,0039004200320062,2,247,-245,0.82,4,sell
9/01,2317,美林,1440,1148,48,1100,3.68,5,buy
9/01,2317,香港上海匯豐,8960,18,228,-210,0.7,5,sell
9/01,2317,花旗環球,1590,1127,92,1035,3.46,6,buy
9/01,2317,富邦-斗六,0039003600320047,0,205,-205,0.69,6,sell
9/01,2317,統一,5850,1120,94,1026,3.43,7,buy
9/01,2317,凱基,9200,125,322,-197,0.66,7,sell
9/01,2317,永豐金-匯立,0039004100380031,681,8,673,2.25,8,buy
9/01,2317,國泰-敦南,8888,303,476,-173,0.58,8,sell
9/01,2317,港商麥格理,1360,564,32,532,1.78,9,buy
9/01,2317,元大-南屯,9853,7,172,-165,0.55,9,sell
9/01,2317,凱基-台北,9268,914,665,249,0.83,10,buy
9/01,2317,新光,8560,51,212,-161,0.54,10,sell
9/01,2317,富邦證券,9600,252,18,234,0.78,11,buy
9/01,2317,兆豐-南門,0037003000300067,10,161,-151,0.5,11,sell
9/01,2317,法銀巴黎,8900,196,0,196,0.66,12,buy
9/01,2317,凱基-台南,9211,4,153,-149,0.5,12,sell
9/01,2317,台灣企銀-台中,1111,135,14,121,0.4,13,buy
9/01,2317,國泰-高雄,8881,15,147,-132,0.44,13,sell
9/01,2317,兆豐證券,7000,127,6,121,0.4,14,buy
9/01,2317,玉山-新莊,8842,11,135,-124,0.41,14,sell
9/01,2317,港商野村,1560,136,23,113,0.38,15,buy
9/01,2317,中國信託-文心,6164,2,125,-123,0.41,15,sell
9/01,2454,統一,5850,634,11,623,15.82,1,buy
9/01,2454,土銀,1030,0,153,-153,3.88,1,sell
9/01,2454,富邦證券,9600,638,31,607,15.41,2,buy
9/01,2454,國泰-敦南,8888,4,153,-149,3.78,2,sell
9/01,2454,元大證券,9800,494,20,474,12.03,3,buy
9/01,2454,新加坡商瑞銀,1650,24,130,-106,2.69,3,sell
9/01,2454,美林,1440,217,11,206,5.23,4,buy
9/01,2454,花旗環球,1590,1,102,-101,2.56,4,sell
9/01,2454,凱基-台北,9268,244,68,176,4.47,5,buy
9/01,2454,富邦-中壢,9636,1,100,-99,2.51,5,sell
9/01,2454,國票-安和,003700370039005a,156,3,153,3.88,6,buy
9/01,2454,摩根大通,8440,0,61,-61,1.55,6,sell
9/01,2454,凱基-城中,9227,105,3,102,2.59,7,buy
9/01,2454,凱基,9200,50,110,-60,1.52,7,sell
9/01,2454,元大-竹科,003900380030004b,100,6,94,2.39,8,buy
9/01,2454,元大-台北,0039003800300068,8,54,-46,1.17,8,sell
9/01,2454,凱基-永和,9207,68,1,67,1.7,9,buy
9/01,2454,富邦-敦南,9663,1,37,-36,0.91,9,sell
9/01,2454,華南永昌-忠孝,9325,66,3,63,1.6,10,buy
