date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/04,2330,港商麥格理,1360,1125,128,997,2.45,1,buy
8/04,2330,台灣摩根士丹利,1470,1300,3714,-2414,5.94,1,sell
8/04,2330,統一,5850,856,199,657,1.62,2,buy
8/04,2330,美商高盛,1480,1245,3310,-2065,5.08,2,sell
8/04,2330,國泰-敦南,8888,647,163,484,1.19,3,buy
8/04,2330,元大證券,9800,1684,3692,-2008,4.94,3,sell
8/04,2330,中國信託,6160,727,281,446,1.1,4,buy
8/04,2330,摩根大通,8440,2753,4702,-1949,4.79,4,sell
8/04,2330,國泰證券,8880,730,327,403,0.99,5,buy
8/04,2330,富邦證券,9600,858,2316,-1458,3.59,5,sell
8/04,2330,新加坡商瑞銀,1650,3020,2636,384,0.94,6,buy
8/04,2330,花旗環球,1590,1154,2554,-1400,3.44,6,sell
8/04,2330,凱基,9200,1163,890,273,0.67,7,buy
8/04,2330,法銀巴黎,8900,215,1533,-1318,3.24,7,sell
8/04,2330,群益金鼎-北高雄,0039003100330052,224,0,224,0.55,8,buy
8/04,2330,永豐金證券,0039004100300030,332,1633,-1301,3.2,8,sell
8/04,2330,華南永昌,9300,249,90,159,0.39,9,buy
8/04,2330,美林,1440,666,1940,-1274,3.13,9,sell
8/04,2330,宏遠證券,1260,239,81,158,0.39,10,buy
8/04,2330,凱基-台北,9268,842,2009,-1167,2.87,10,sell
8/04,2330,福邦證券,6480,150,20,130,0.32,11,buy
8/04,2330,永豐金-匯立,0039004100380031,666,1335,-669,1.65,11,sell
8/04,2330,新光,8560,239,112,127,0.31,12,buy
8/04,2330,聯邦證券,8580,10,205,-195,0.48,12,sell
8/04,2330,國泰-台中,8882,168,44,124,0.31,13,buy
8/04,2330,凱基-永和,9207,20,209,-189,0.46,13,sell
8/04,2330,富邦-仁愛,9676,137,22,115,0.28,14,buy
8/04,2330,永豐金-松山,0039004100390031,31,185,-154,0.38,14,sell
8/04,2330,國泰-板橋,003800380038004b,136,26,110,0.27,15,buy
8/04,2330,港商野村,1560,639,707,-68,0.17,15,sell
8/04,2317,元大證券,9800,7050,4888,2162,5.27,1,buy
8/04,2317,台灣摩根士丹利,1470,2187,5434,-3247,7.91,1,sell
8/04,2317,新加坡商瑞銀,1650,2722,1035,1687,4.11,2,buy
8/04,2317,花旗環球,1590,460,1865,-1405,3.42,2,sell
8/04,2317,美林,1440,2293,969,1324,3.23,3,buy
8/04,2317,國泰證券,8880,297,1012,-715,1.74,3,sell
8/04,2317,摩根大通,8440,2829,2178,651,1.59,4,buy
8/04,2317,法銀巴黎,8900,11,717,-706,1.72,4,sell
8/04,2317,國票-敦北法人,0037003700390063,612,20,592,1.44,5,buy
8/04,2317,富邦證券,9600,97,580,-483,1.18,5,sell
8/04,2317,凱基-台北,9268,2227,1723,504,1.23,6,buy
8/04,2317,中國信託-高雄,003600310036004b,219,532,-313,0.76,6,sell
8/04,2317,港商麥格理,1360,539,67,472,1.15,7,buy
8/04,2317,大和國泰,8890,0,300,-300,0.73,7,sell
8/04,2317,港商野村,1560,448,16,432,1.05,8,buy
8/04,2317,美商高盛,1480,2021,2261,-240,0.58,8,sell
8/04,2317,統一-新竹,5857,431,21,410,1.0,9,buy
8/04,2317,中國信託,6160,80,299,-219,0.53,9,sell
8/04,2317,中國信託-三重,6161,153,15,138,0.34,10,buy
8/04,2317,兆豐證券,7000,28,238,-210,0.51,10,sell
8/04,2317,富邦-內湖,9627,161,43,118,0.29,11,buy
8/04,2317,永豐金證券,0039004100300030,271,440,-169,0.41,11,sell
8/04,2317,凱基-台南,9211,136,22,114,0.28,12,buy
8/04,2317,群益金鼎,9100,196,358,-162,0.39,12,sell
8/04,2317,台新-永和,0039004200320042,117,5,112,0.27,13,buy
8/04,2317,兆豐-新竹,0037003000300056,26,145,-119,0.29,13,sell
8/04,2317,富邦-台北,9623,154,46,108,0.26,14,buy
8/04,2317,永豐金-匯立,0039004100380031,144,227,-83,0.2,14,sell
8/04,2317,凱基-新莊,0039003200310053,109,7,102,0.25,15,buy
8/04,2317,富隆證券,5110,0,80,-80,0.19,15,sell
8/04,2454,港商麥格理,1360,551,10,541,3.21,1,buy
8/04,2454,富邦證券,9600,307,989,-682,4.05,1,sell
8/04,2454,凱基,9200,577,115,462,2.74,2,buy
8/04,2454,台新-台北,0039004200320030,52,718,-666,3.95,2,sell
8/04,2454,美商高盛,1480,1042,655,387,2.3,3,buy
8/04,2454,摩根大通,8440,1132,1651,-519,3.08,3,sell
8/04,2454,港商野村,1560,546,199,347,2.06,4,buy
8/04,2454,凱基-城中,9227,8,520,-512,3.04,4,sell
8/04,2454,兆豐證券,7000,291,6,285,1.69,5,buy
8/04,2454,凱基-台北,9268,973,1424,-451,2.68,5,sell
8/04,2454,美林,1440,667,457,210,1.25,6,buy
8/04,2454,台灣摩根士丹利,1470,781,1128,-347,2.06,6,sell
8/04,2454,法銀巴黎,8900,185,29,156,0.93,7,buy
8/04,2454,元大證券,9800,1196,1535,-339,2.01,7,sell
8/04,2454,統一,5850,254,111,143,0.85,8,buy
8/04,2454,永豐金-匯立,0039004100380031,542,831,-289,1.71,8,sell
8/04,2454,大和國泰,8890,106,0,106,0.63,9,buy
8/04,2454,花旗環球,1590,243,453,-210,1.25,9,sell
8/04,2454,香港上海匯豐,8960,103,3,100,0.59,10,buy
8/04,2454,國票-安和,003700370039005a,6,206,-200,1.19,10,sell
8/04,2454,元大-館前,003900380034004b,94,13,81,0.48,11,buy
8/04,2454,新加坡商瑞銀,1650,921,1048,-127,0.75,11,sell
8/04,2454,玉山證券,8840,96,19,77,0.46,12,buy
8/04,2454,元大-士林,003900380031006a,8,131,-123,0.73,12,sell
8/04,2454,新光,8560,121,48,73,0.43,13,buy
8/04,2454,元大-松江,9801,5,95,-90,0.53,13,sell
8/04,2454,永豐金證券,0039004100300030,165,107,58,0.34,14,buy
8/04,2454,國票-敦北法人,0037003700390063,63,135,-72,0.43,14,sell
8/04,2454,中國信託,6160,70,20,50,0.3,15,buy
8/04,2454,群益金鼎-台北,0039003100380058,40,96,-56,0.33,15,sell
8/04,2308,台灣摩根士丹利,1470,3493,481,3012,14.37,1,buy
8/04,2308,美林,1440,904,3070,-2166,10.34,1,sell
8/04,2308,新加坡商瑞銀,1650,1812,400,1412,6.74,2,buy
8/04,2308,大和國泰,8890,0,1610,-1610,7.68,2,sell
8/04,2308,摩根大通,8440,1743,658,1085,5.18,3,buy
8/04,2308,富邦證券,9600,65,1010,-945,4.51,3,sell
8/04,2308,美商高盛,1480,1413,729,684,3.26,4,buy
8/04,2308,花旗環球,1590,82,509,-427,2.04,4,sell
8/04,2308,港商野村,1560,326,121,205,0.98,5,buy
8/04,2308,凱基,9200,46,409,-363,1.73,5,sell
8/04,2308,永豐金-匯立,0039004100380031,351,163,188,0.9,6,buy
8/04,2308,宏遠證券,1260,14,371,-357,1.7,6,sell
8/04,2308,永豐金-敦北,0039004100380039,173,8,165,0.79,7,buy
8/04,2308,國泰證券,8880,47,330,-283,1.35,7,sell
8/04,2308,中國信託,6160,123,37,86,0.41,8,buy
8/04,2308,台新,0039004200300030,278,529,-251,1.2,8,sell
8/04,2308,兆豐-忠孝,0037003000300061,85,3,82,0.39,9,buy
8/04,2308,永豐金證券,0039004100300030,156,346,-190,0.91,9,sell
8/04,2308,元大-四維,9831,65,10,55,0.26,10,buy
8/04,2308,法銀巴黎,8900,7,196,-189,0.9,10,sell
8/04,2308,康和,8450,54,11,43,0.21,11,buy
8/04,2308,(牛牛牛)亞證券,6010,0,160,-160,0.76,11,sell
8/04,2308,臺銀,1040,50,11,39,0.19,12,buy
8/04,2308,港商麥格理,1360,104,209,-105,0.5,12,sell
8/04,2308,台新-五權西,0039004200320035,34,4,30,0.14,13,buy
8/04,2308,統一,5850,157,217,-60,0.29,13,sell
8/04,2308,統一-中壢,5853,24,1,23,0.11,14,buy
8/04,2308,凱基-台北,9268,1078,1134,-56,0.27,14,sell
8/04,2308,元大-新生,0039003800310058,21,1,20,0.1,15,buy
8/04,2308,兆豐證券,7000,9,57,-48,0.23,15,sell
8/04,2382,台灣摩根士丹利,1470,4563,331,4232,17.08,1,buy
8/04,2382,元大證券,9800,2517,5050,-2533,10.23,1,sell
8/04,2382,凱基-台北,9268,2590,1111,1479,5.97,2,buy
8/04,2382,摩根大通,8440,1243,2126,-883,3.56,2,sell
8/04,2382,富邦證券,9600,1323,360,963,3.89,3,buy
8/04,2382,花旗環球,1590,352,1124,-772,3.12,3,sell
8/04,2382,美商高盛,1480,1326,1026,300,1.21,4,buy
8/04,2382,港商麥格理,1360,243,979,-736,2.97,4,sell
8/04,2382,中國信託,6160,287,22,265,1.07,5,buy
