date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/02,2330,摩根大通,8440,3492,2526,966,3.24,1,buy
7/02,2330,美商高盛,1480,971,3900,-2929,9.83,1,sell
7/02,2330,富邦證券,9600,1811,1154,657,2.2,2,buy
7/02,2330,新加坡商瑞銀,1650,1531,3977,-2446,8.21,2,sell
7/02,2330,凱基,9200,695,204,491,1.65,3,buy
7/02,2330,美林,1440,292,2221,-1929,6.47,3,sell
7/02,2330,群益金鼎,9100,478,50,428,1.44,4,buy
7/02,2330,台灣摩根士丹利,1470,531,2094,-1563,5.24,4,sell
7/02,2330,宏遠證券,1260,397,55,342,1.15,5,buy
7/02,2330,凱基-台北,9268,488,1519,-1031,3.46,5,sell
7/02,2330,統一-仁愛,0035003800350063,314,1,313,1.05,6,buy
7/02,2330,花旗環球,1590,883,1757,-874,2.93,6,sell
7/02,2330,中國信託,6160,345,35,310,1.04,7,buy
7/02,2330,永豐金-匯立,0039004100380031,155,984,-829,2.78,7,sell
7/02,2330,國泰證券,8880,313,14,299,1.0,8,buy
7/02,2330,港商麥格理,1360,175,376,-201,0.67,8,sell
7/02,2330,國泰-敦南,8888,370,134,236,0.79,9,buy
7/02,2330,元大證券,9800,1149,1342,-193,0.65,9,sell
7/02,2330,群益金鼎-北高雄,0039003100330052,204,1,203,0.68,10,buy
7/02,2330,港商野村,1560,327,497,-170,0.57,10,sell
7/02,2330,台新-台北,0039004200320030,213,18,195,0.65,11,buy
7/02,2330,大和國泰,8890,232,390,-158,0.53,11,sell
7/02,2330,法銀巴黎,8900,501,339,162,0.54,12,buy
7/02,2330,香港上海匯豐,8960,245,303,-58,0.19,12,sell
7/02,2330,凱基-三多,9275,144,3,141,0.47,13,buy
7/02,2330,元大-豐原站前,0039003800390057,22,69,-47,0.16,13,sell
7/02,2330,凱基-彰化,0039003200300047,138,5,133,0.45,14,buy
7/02,2330,元大-天母,0039003800310049,20,59,-39,0.13,14,sell
7/02,2330,土銀,1030,120,1,119,0.4,15,buy
7/02,2330,華南永昌-敦南,9347,5,43,-38,0.13,15,sell
7/02,2317,凱基,9200,1507,235,1272,1.89,1,buy
7/02,2317,美商高盛,1480,927,7851,-6924,10.27,1,sell
7/02,2317,中國信託-高雄,003600310036004b,1074,16,1058,1.57,2,buy
7/02,2317,美林,1440,635,6064,-5429,8.05,2,sell
7/02,2317,國泰-敦南,8888,1334,405,929,1.38,3,buy
7/02,2317,台新-台北,0039004200320030,246,5423,-5177,7.68,3,sell
7/02,2317,統一-新竹,5857,647,6,641,0.95,4,buy
7/02,2317,摩根大通,8440,2089,5979,-3890,5.77,4,sell
7/02,2317,香港上海匯豐,8960,541,0,541,0.8,5,buy
7/02,2317,新加坡商瑞銀,1650,1601,5232,-3631,5.39,5,sell
7/02,2317,元大證券,9800,2788,2339,449,0.67,6,buy
7/02,2317,台灣摩根士丹利,1470,257,2702,-2445,3.63,6,sell
7/02,2317,國泰-忠孝,8887,461,17,444,0.66,7,buy
7/02,2317,永豐金證券,0039004100300030,374,2637,-2263,3.36,7,sell
7/02,2317,富邦-頭份,0039003600320050,434,5,429,0.64,8,buy
7/02,2317,統一,5850,114,2301,-2187,3.24,8,sell
7/02,2317,新光,8560,515,101,414,0.61,9,buy
7/02,2317,富邦證券,9600,1414,3275,-1861,2.76,9,sell
7/02,2317,富邦-陽明,9604,386,31,355,0.53,10,buy
7/02,2317,港商野村,1560,124,1767,-1643,2.44,10,sell
7/02,2317,陽信,8710,336,1,335,0.5,11,buy
7/02,2317,凱基-台北,9268,2325,3926,-1601,2.37,11,sell
7/02,2317,元大-館前,003900380034004b,345,32,313,0.46,12,buy
7/02,2317,康和,8450,5,1512,-1507,2.24,12,sell
7/02,2317,國泰-板橋,003800380038004b,356,62,294,0.44,13,buy
7/02,2317,國票-敦北法人,0037003700390063,19,1507,-1488,2.21,13,sell
7/02,2317,中國信託,6160,341,48,293,0.43,14,buy
7/02,2317,永豐金-匯立,0039004100380031,103,1447,-1344,1.99,14,sell
7/02,2317,富邦-仁愛,9676,317,26,291,0.43,15,buy
7/02,2317,花旗環球,1590,584,1375,-791,1.17,15,sell
7/02,2454,國票-敦北法人,0037003700390063,331,48,283,4.0,1,buy
7/02,2454,台灣摩根士丹利,1470,180,582,-402,5.68,1,sell
7/02,2454,港商野村,1560,160,15,145,2.05,2,buy
7/02,2454,美商高盛,1480,616,949,-333,4.71,2,sell
7/02,2454,元大證券,9800,350,220,130,1.84,3,buy
7/02,2454,新加坡商瑞銀,1650,235,522,-287,4.06,3,sell
7/02,2454,凱基-台北,9268,303,195,108,1.53,4,buy
7/02,2454,富邦證券,9600,95,271,-176,2.49,4,sell
7/02,2454,摩根大通,8440,580,476,104,1.47,5,buy
7/02,2454,花旗環球,1590,44,176,-132,1.87,5,sell
7/02,2454,永豐金證券,0039004100300030,188,101,87,1.23,6,buy
7/02,2454,美林,1440,163,260,-97,1.37,6,sell
7/02,2454,國泰證券,8880,67,9,58,0.82,7,buy
7/02,2454,永豐金-匯立,0039004100380031,16,109,-93,1.31,7,sell
7/02,2454,凱基,9200,164,110,54,0.76,8,buy
7/02,2454,台新-台北,0039004200320030,5,44,-39,0.55,8,sell
7/02,2454,元大-土城永寧,9875,47,1,46,0.65,9,buy
7/02,2454,第一金-新竹,0035003300380042,14,36,-22,0.31,9,sell
