date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/28,2330,摩根大通,8440,2876,628,2248,15.44,1,buy
8/28,2330,花旗環球,1590,280,1167,-887,6.09,1,sell
8/28,2330,永豐金-匯立,0039004100380031,1348,223,1125,7.72,2,buy
8/28,2330,台灣摩根士丹利,1470,399,885,-486,3.34,2,sell
8/28,2330,港商麥格理,1360,424,132,292,2.0,3,buy
8/28,2330,凱基,9200,42,475,-433,2.97,3,sell
8/28,2330,凱基-台北,9268,416,191,225,1.54,4,buy
8/28,2330,統一,5850,212,623,-411,2.82,4,sell
8/28,2330,新加坡商瑞銀,1650,716,564,152,1.04,5,buy
8/28,2330,群益金鼎,9100,37,239,-202,1.39,5,sell
8/28,2330,中國信託,6160,168,80,88,0.6,6,buy
8/28,2330,美商高盛,1480,871,1001,-130,0.89,6,sell
8/28,2330,第一金-高雄,5383,91,7,84,0.58,7,buy
8/28,2330,港商野村,1560,166,295,-129,0.89,7,sell
8/28,2330,香港上海匯豐,8960,170,93,77,0.53,8,buy
8/28,2330,華南永昌,9300,76,198,-122,0.84,8,sell
8/28,2330,群益金鼎-東門,0039003100380044,45,3,42,0.29,9,buy
8/28,2330,華南永昌-世貿,9334,0,95,-95,0.65,9,sell
8/28,2330,第一金-員林,5381,43,4,39,0.27,10,buy
8/28,2330,永豐金-松山,0039004100390031,6,89,-83,0.57,10,sell
8/28,2330,法銀巴黎,8900,174,137,37,0.25,11,buy
8/28,2330,富邦證券,9600,95,172,-77,0.53,11,sell
8/28,2330,美林,1440,756,722,34,0.23,12,buy
8/28,2330,元大-館前,003900380034004b,20,91,-71,0.49,12,sell
8/28,2330,永豐金證券,0039004100300030,368,339,29,0.2,13,buy
8/28,2330,元大證券,9800,920,982,-62,0.43,13,sell
8/28,2330,富邦-左營,0039003600360046,32,8,24,0.16,14,buy
8/28,2330,富邦-台南,9667,6,61,-55,0.38,14,sell
8/28,2330,國票-敦北法人,0037003700390063,28,5,23,0.16,15,buy
8/28,2330,凱基-雙和,0039003200300043,0,55,-55,0.38,15,sell
8/28,2317,香港上海匯豐,8960,3410,21,3389,10.74,1,buy
8/28,2317,摩根大通,8440,845,4289,-3444,10.92,1,sell
8/28,2317,台灣摩根士丹利,1470,2375,1376,999,3.17,2,buy
8/28,2317,元大證券,9800,2027,4921,-2894,9.17,2,sell
8/28,2317,美林,1440,1471,499,972,3.08,3,buy
8/28,2317,國票-敦北法人,0037003700390063,5,1007,-1002,3.18,3,sell
8/28,2317,永豐金證券,0039004100300030,844,236,608,1.93,4,buy
8/28,2317,花旗環球,1590,334,674,-340,1.08,4,sell
8/28,2317,港商麥格理,1360,543,63,480,1.52,5,buy
8/28,2317,中國信託,6160,60,313,-253,0.8,5,sell
8/28,2317,新加坡商瑞銀,1650,808,427,381,1.21,6,buy
8/28,2317,國泰證券,8880,15,261,-246,0.78,6,sell
8/28,2317,美商高盛,1480,1808,1467,341,1.08,7,buy
8/28,2317,凱基-台北,9268,1531,1758,-227,0.72,7,sell
8/28,2317,元大-忠孝鼎富,0039003800320046,255,2,253,0.8,8,buy
8/28,2317,台新,0039004200300030,265,463,-198,0.63,8,sell
8/28,2317,兆豐-三民,0037003000300068,217,17,200,0.63,9,buy
8/28,2317,兆豐證券,7000,32,222,-190,0.6,9,sell
