date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/31,2330,元大證券,9800,7562,2301,5261,8.22,1,buy
7/31,2330,港商麥格理,1360,949,3965,-3016,4.71,1,sell
7/31,2330,美林,1440,5857,857,5000,7.81,2,buy
7/31,2330,永豐金-匯立,0039004100380031,508,2965,-2457,3.84,2,sell
7/31,2330,美商高盛,1480,4357,1247,3110,4.86,3,buy
7/31,2330,國泰-敦南,8888,455,1205,-750,1.17,3,sell
7/31,2330,台灣摩根士丹利,1470,4868,2294,2574,4.02,4,buy
7/31,2330,新光,8560,179,489,-310,0.48,4,sell
7/31,2330,摩根大通,8440,5775,3375,2400,3.75,5,buy
7/31,2330,玉山證券,8840,40,348,-308,0.48,5,sell
7/31,2330,富邦證券,9600,3482,1213,2269,3.54,6,buy
7/31,2330,國泰-台中,8882,86,366,-280,0.44,6,sell
7/31,2330,永豐金證券,0039004100300030,2393,453,1940,3.03,7,buy
7/31,2330,台新,0039004200300030,96,352,-256,0.4,7,sell
7/31,2330,法銀巴黎,8900,2086,148,1938,3.03,8,buy
7/31,2330,富邦-南京,0039003600310043,10,253,-243,0.38,8,sell
7/31,2330,群益金鼎,9100,1996,335,1661,2.59,9,buy
7/31,2330,富邦-新竹,9647,49,268,-219,0.34,9,sell
7/31,2330,凱基,9200,1433,353,1080,1.69,10,buy
7/31,2330,國泰-館前,0038003800380041,56,263,-207,0.32,10,sell
7/31,2330,統一,5850,912,112,800,1.25,11,buy
7/31,2330,台新-台中,0039004200310068,38,237,-199,0.31,11,sell
7/31,2330,國泰證券,8880,917,151,766,1.2,12,buy
7/31,2330,兆豐-新竹,0037003000300056,8,201,-193,0.3,12,sell
7/31,2330,香港上海匯豐,8960,983,260,723,1.13,13,buy
7/31,2330,國泰-板橋,003800380038004b,53,242,-189,0.3,13,sell
7/31,2330,新加坡商瑞銀,1650,3917,3286,631,0.99,14,buy
7/31,2330,富邦-台北,9623,38,211,-173,0.27,14,sell
7/31,2330,港商野村,1560,877,431,446,0.7,15,buy
7/31,2330,彰銀,1230,2,175,-173,0.27,15,sell
7/31,2317,台灣摩根士丹利,1470,16095,1000,15095,15.25,1,buy
7/31,2317,元大-府城,0039003800300075,3,1562,-1559,1.57,1,sell
7/31,2317,元大證券,9800,13674,4292,9382,9.48,2,buy
7/31,2317,國泰-敦南,8888,812,2074,-1262,1.27,2,sell
7/31,2317,美商高盛,1480,9983,1739,8244,8.33,3,buy
7/31,2317,大和國泰,8890,0,1194,-1194,1.21,3,sell
7/31,2317,新加坡商瑞銀,1650,8401,1693,6708,6.78,4,buy
7/31,2317,港商麥格理,1360,1178,2161,-983,0.99,4,sell
7/31,2317,美林,1440,7135,2416,4719,4.77,5,buy
7/31,2317,新光,8560,214,954,-740,0.75,5,sell
7/31,2317,摩根大通,8440,5591,1745,3846,3.89,6,buy
7/31,2317,臺銀,1040,41,624,-583,0.59,6,sell
7/31,2317,富邦證券,9600,3247,73,3174,3.21,7,buy
7/31,2317,永豐金-匯立,0039004100380031,34,564,-530,0.54,7,sell
7/31,2317,凱基-台北,9268,4953,2312,2641,2.67,8,buy
7/31,2317,中國信託-三重,6161,8,508,-500,0.51,8,sell
7/31,2317,凱基,9200,1540,18,1522,1.54,9,buy
7/31,2317,國泰-台中,8882,175,650,-475,0.48,9,sell
7/31,2317,兆豐證券,7000,1560,192,1368,1.38,10,buy
7/31,2317,台新,0039004200300030,572,1036,-464,0.47,10,sell
7/31,2317,港商野村,1560,2565,1480,1085,1.1,11,buy
7/31,2317,中國信託,6160,217,640,-423,0.43,11,sell
7/31,2317,花旗環球,1590,1232,349,883,0.89,12,buy
7/31,2317,國泰-館前,0038003800380041,123,527,-404,0.41,12,sell
7/31,2317,法銀巴黎,8900,882,135,747,0.75,13,buy
7/31,2317,富邦-陽明,9604,91,464,-373,0.38,13,sell
7/31,2317,永豐金證券,0039004100300030,911,480,431,0.44,14,buy
7/31,2317,統一-新竹,5857,22,384,-362,0.37,14,sell
7/31,2317,凱基-站前,0039003200300046,615,191,424,0.43,15,buy
7/31,2317,中國信託-新竹,6165,26,388,-362,0.37,15,sell
7/31,2454,元大證券,9800,678,45,633,19.63,1,buy
7/31,2454,永豐金-匯立,0039004100380031,0,431,-431,13.37,1,sell
7/31,2454,凱基,9200,504,0,504,15.63,2,buy
7/31,2454,港商麥格理,1360,4,266,-262,8.13,2,sell
7/31,2454,凱基-信義,9216,239,10,229,7.1,3,buy
7/31,2454,台灣摩根士丹利,1470,87,317,-230,7.13,3,sell
7/31,2454,富邦證券,9600,332,189,143,4.44,4,buy
7/31,2454,美林,1440,68,271,-203,6.3,4,sell
7/31,2454,香港上海匯豐,8960,124,11,113,3.5,5,buy
7/31,2454,新加坡商瑞銀,1650,4,160,-156,4.84,5,sell
7/31,2454,摩根大通,8440,276,163,113,3.5,6,buy
7/31,2454,美商高盛,1480,10,114,-104,3.23,6,sell
7/31,2454,凱基-城中,9227,93,1,92,2.85,7,buy
7/31,2454,國泰-敦南,8888,5,40,-35,1.09,7,sell
7/31,2454,元大-松江,9801,90,3,87,2.7,8,buy
7/31,2454,台新-台北,0039004200320030,0,21,-21,0.65,8,sell
7/31,2454,凱基-松山,9217,70,1,69,2.14,9,buy
7/31,2454,國泰-板橋,003800380038004b,1,16,-15,0.47,9,sell
7/31,2454,凱基-台北,9268,92,27,65,2.02,10,buy
7/31,2454,富邦-永和,9654,6,18,-12,0.37,10,sell
7/31,2454,統一,5850,51,1,50,1.55,11,buy
7/31,2454,元大-新莊,9898,0,10,-10,0.31,11,sell
7/31,2454,國票-敦北法人,0037003700390063,40,0,40,1.24,12,buy
7/31,2454,富邦-仁愛,9676,0,10,-10,0.31,12,sell
