date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/03,2330,美林,1440,2436,1192,1244,3.76,1,buy
8/03,2330,台灣摩根士丹利,1470,1143,8710,-7567,22.86,1,sell
8/03,2330,國泰證券,8880,717,19,698,2.11,2,buy
8/03,2330,摩根大通,8440,2851,4428,-1577,4.76,2,sell
8/03,2330,康和,8450,520,0,520,1.57,3,buy
8/03,2330,凱基-台北,9268,627,1727,-1100,3.32,3,sell
8/03,2330,新加坡商瑞銀,1650,2523,2031,492,1.49,4,buy
8/03,2330,香港上海匯豐,8960,168,1140,-972,2.94,4,sell
8/03,2330,美商高盛,1480,1452,1161,291,0.88,5,buy
8/03,2330,富邦證券,9600,201,965,-764,2.31,5,sell
8/03,2330,富邦-南京,0039003600310043,287,5,282,0.85,6,buy
8/03,2330,港商野村,1560,225,565,-340,1.03,6,sell
8/03,2330,中國信託,6160,360,82,278,0.84,7,buy
8/03,2330,凱基-信義,9216,32,305,-273,0.82,7,sell
8/03,2330,國泰-敦南,8888,429,163,266,0.8,8,buy
8/03,2330,凱基,9200,216,470,-254,0.77,8,sell
8/03,2330,花旗環球,1590,1070,828,242,0.73,9,buy
8/03,2330,港商麥格理,1360,146,376,-230,0.69,9,sell
8/03,2330,大和國泰,8890,201,0,201,0.61,10,buy
8/03,2330,法銀巴黎,8900,0,211,-211,0.64,10,sell
8/03,2330,新光,8560,209,45,164,0.5,11,buy
8/03,2330,元大證券,9800,2352,2478,-126,0.38,11,sell
8/03,2330,統一,5850,228,94,134,0.4,12,buy
8/03,2330,永豐金-匯立,0039004100380031,278,394,-116,0.35,12,sell
8/03,2330,台新,0039004200300030,186,71,115,0.35,13,buy
8/03,2330,華南永昌,9300,71,123,-52,0.16,13,sell
8/03,2330,兆豐-城中,0037003000300057,131,19,112,0.34,14,buy
8/03,2330,永豐金-古亭,0039004100390064,8,59,-51,0.15,14,sell
8/03,2330,元大-士林,003900380031006a,144,32,112,0.34,15,buy
8/03,2330,元大-復北,9872,30,64,-34,0.1,15,sell
8/03,2317,元大證券,9800,8957,4658,4299,8.16,1,buy
8/03,2317,凱基-台北,9268,1248,3195,-1947,3.7,1,sell
8/03,2317,美商高盛,1480,5384,1968,3416,6.49,2,buy
8/03,2317,永豐金-匯立,0039004100380031,35,1403,-1368,2.6,2,sell
8/03,2317,新加坡商瑞銀,1650,3441,1318,2123,4.03,3,buy
8/03,2317,花旗環球,1590,333,1174,-841,1.6,3,sell
8/03,2317,港商麥格理,1360,1750,223,1527,2.9,4,buy
8/03,2317,凱基-站前,0039003200300046,30,636,-606,1.15,4,sell
8/03,2317,台灣摩根士丹利,1470,3672,2556,1116,2.12,5,buy
8/03,2317,法銀巴黎,8900,28,504,-476,0.9,5,sell
8/03,2317,中國信託,6160,1040,82,958,1.82,6,buy
8/03,2317,富邦證券,9600,371,844,-473,0.9,6,sell
8/03,2317,永豐金證券,0039004100300030,1526,903,623,1.18,7,buy
8/03,2317,香港上海匯豐,8960,282,753,-471,0.89,7,sell
8/03,2317,港商野村,1560,554,30,524,0.99,8,buy
8/03,2317,摩根大通,8440,2028,2461,-433,0.82,8,sell
8/03,2317,美林,1440,1860,1342,518,0.98,9,buy
8/03,2317,國泰-敦南,8888,490,779,-289,0.55,9,sell
8/03,2317,國票-南京,003700370039006e,506,6,500,0.95,10,buy
8/03,2317,中國信託-永康,6163,47,240,-193,0.37,10,sell
8/03,2317,元大-虎尾,003900380030006c,338,20,318,0.6,11,buy
8/03,2317,台灣企銀-台南,1112,13,200,-187,0.36,11,sell
8/03,2317,台新-台北,0039004200320030,300,69,231,0.44,12,buy
8/03,2317,群益金鼎,9100,487,667,-180,0.34,12,sell
8/03,2317,國泰-台南,8884,260,54,206,0.39,13,buy
8/03,2317,新光,8560,209,385,-176,0.33,13,sell
8/03,2317,國票-南科,0037003700390065,232,42,190,0.36,14,buy
8/03,2317,第一金-高雄,5383,45,204,-159,0.3,14,sell
8/03,2317,玉山-高雄,8843,235,84,151,0.29,15,buy
8/03,2317,富邦-員林,9672,16,141,-125,0.24,15,sell
8/03,2454,台新-台北,0039004200320030,736,29,707,9.42,1,buy
8/03,2454,台灣摩根士丹利,1470,211,433,-222,2.96,1,sell
8/03,2454,新加坡商瑞銀,1650,869,286,583,7.77,2,buy
8/03,2454,富邦證券,9600,69,281,-212,2.82,2,sell
8/03,2454,凱基-城中,9227,508,89,419,5.58,3,buy
8/03,2454,摩根大通,8440,311,439,-128,1.71,3,sell
8/03,2454,華南永昌,9300,242,11,231,3.08,4,buy
8/03,2454,凱基-台北,9268,154,281,-127,1.69,4,sell
8/03,2454,永豐金-匯立,0039004100380031,271,50,221,2.94,5,buy
8/03,2454,國泰-敦南,8888,35,138,-103,1.37,5,sell
8/03,2454,美林,1440,482,266,216,2.88,6,buy
8/03,2454,元大證券,9800,617,712,-95,1.27,6,sell
8/03,2454,國票-安和,003700370039005a,207,44,163,2.17,7,buy
8/03,2454,凱基-信義,9216,14,89,-75,1.0,7,sell
8/03,2454,港商麥格理,1360,155,0,155,2.07,8,buy
8/03,2454,台新-五權西,0039004200320035,0,54,-54,0.72,8,sell
8/03,2454,港商野村,1560,173,26,147,1.96,9,buy
8/03,2454,香港上海匯豐,8960,12,66,-54,0.72,9,sell
8/03,2454,元大-士林,003900380031006a,123,10,113,1.51,10,buy
8/03,2454,凱基-竹科,9272,2,54,-52,0.69,10,sell
8/03,2454,美商高盛,1480,232,122,110,1.47,11,buy
8/03,2454,新光,8560,9,59,-50,0.67,11,sell
8/03,2454,國票-敦北法人,0037003700390063,143,42,101,1.35,12,buy
8/03,2454,統一-城中,5854,1,47,-46,0.61,12,sell
8/03,2454,統一,5850,144,58,86,1.15,13,buy
8/03,2454,富邦-中壢,9636,0,37,-37,0.49,13,sell
8/03,2454,永豐金證券,0039004100300030,120,52,68,0.91,14,buy
8/03,2454,國泰-板橋,003800380038004b,5,36,-31,0.41,14,sell
8/03,2454,法銀巴黎,8900,66,6,60,0.8,15,buy
8/03,2454,富邦-仁愛,9676,5,34,-29,0.39,15,sell
8/03,2308,台灣摩根士丹利,1470,961,470,491,2.87,1,buy
8/03,2308,美林,1440,858,2651,-1793,10.48,1,sell
8/03,2308,富邦證券,9600,560,205,355,2.07,2,buy
8/03,2308,摩根大通,8440,447,1529,-1082,6.32,2,sell
8/03,2308,港商麥格理,1360,353,42,311,1.82,3,buy
8/03,2308,法銀巴黎,8900,14,1030,-1016,5.94,3,sell
8/03,2308,新加坡商瑞銀,1650,788,516,272,1.59,4,buy
8/03,2308,凱基-台北,9268,929,1308,-379,2.22,4,sell
8/03,2308,國泰證券,8880,417,174,243,1.42,5,buy
8/03,2308,美商高盛,1480,643,949,-306,1.79,5,sell
8/03,2308,國泰-敦南,8888,363,225,138,0.81,6,buy
8/03,2308,凱基,9200,120,340,-220,1.29,6,sell
8/03,2308,彰銀,1230,139,12,127,0.74,7,buy
8/03,2308,花旗環球,1590,301,497,-196,1.15,7,sell
8/03,2308,大和國泰,8890,123,24,99,0.58,8,buy
8/03,2308,統一,5850,52,185,-133,0.78,8,sell
8/03,2308,華南永昌,9300,108,27,81,0.47,9,buy
8/03,2308,康和,8450,13,137,-124,0.72,9,sell
8/03,2308,中國信託,6160,108,29,79,0.46,10,buy
8/03,2308,國票-敦北法人,0037003700390063,20,120,-100,0.58,10,sell
8/03,2308,永豐金-匯立,0039004100380031,85,6,79,0.46,11,buy
8/03,2308,香港上海匯豐,8960,15,113,-98,0.57,11,sell
8/03,2308,元大證券,9800,1387,1315,72,0.42,12,buy
8/03,2308,第一金,5380,9,105,-96,0.56,12,sell
8/03,2308,元大-館前,003900380034004b,52,4,48,0.28,13,buy
8/03,2308,港商野村,1560,150,229,-79,0.46,13,sell
8/03,2308,富邦-仁愛,9676,49,8,41,0.24,14,buy
8/03,2308,群益金鼎,9100,129,178,-49,0.29,14,sell
8/03,2308,兆豐證券,7000,133,92,41,0.24,15,buy
8/03,2308,國票-安和,003700370039005a,15,61,-46,0.27,15,sell
8/03,2382,台灣摩根士丹利,1470,8742,755,7987,27.2,1,buy
8/03,2382,港商野村,1560,457,2501,-2044,6.96,1,sell
8/03,2382,美林,1440,2238,1638,600,2.04,2,buy
8/03,2382,港商麥格理,1360,7,1660,-1653,5.63,2,sell
8/03,2382,富邦證券,9600,416,5,411,1.4,3,buy
