date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/24,2330,美商高盛,1480,1616,580,1036,7.23,1,buy
9/24,2330,花旗環球,1590,231,1698,-1467,10.24,1,sell
9/24,2330,香港上海匯豐,8960,341,0,341,2.38,2,buy
9/24,2330,摩根大通,8440,298,1416,-1118,7.8,2,sell
9/24,2330,凱基-雙和,0039003200300043,335,31,304,2.12,3,buy
9/24,2330,元大證券,9800,672,1546,-874,6.1,3,sell
9/24,2330,統一,5850,243,56,187,1.31,4,buy
9/24,2330,大和國泰,8890,0,822,-822,5.74,4,sell
9/24,2330,凱基-台北,9268,234,62,172,1.2,5,buy
9/24,2330,台灣摩根士丹利,1470,1173,1929,-756,5.28,5,sell
9/24,2330,凱基-站前,0039003200300046,150,17,133,0.93,6,buy
9/24,2330,新加坡商瑞銀,1650,590,1310,-720,5.03,6,sell
9/24,2330,元大-天母,0039003800310049,137,6,131,0.91,7,buy
9/24,2330,美林,1440,381,755,-374,2.61,7,sell
9/24,2330,國泰-敦南,8888,198,80,118,0.82,8,buy
9/24,2330,港商麥格理,1360,93,417,-324,2.26,8,sell
9/24,2330,第一金-彰化,5386,108,1,107,0.75,9,buy
9/24,2330,群益金鼎,9100,73,233,-160,1.12,9,sell
9/24,2330,永豐金-萬盛,0039004100390032,107,3,104,0.73,10,buy
9/24,2330,永豐金-匯立,0039004100380031,173,298,-125,0.87,10,sell
9/24,2330,台新-文心,003900420032007a,85,1,84,0.59,11,buy
9/24,2330,法銀巴黎,8900,162,278,-116,0.81,11,sell
9/24,2330,富邦證券,9600,230,153,77,0.54,12,buy
9/24,2330,港商野村,1560,111,162,-51,0.36,12,sell
9/24,2330,國泰證券,8880,77,1,76,0.53,13,buy
9/24,2330,元大-新盛,9869,6,44,-38,0.27,13,sell
9/24,2330,台新,0039004200300030,112,46,66,0.46,14,buy
9/24,2330,永豐金證券,0039004100300030,281,305,-24,0.17,14,sell
9/24,2330,元大-土城永寧,9875,64,0,64,0.45,15,buy
9/24,2330,第一金-光復,0035003300380043,6,26,-20,0.14,15,sell
9/24,2317,凱基,9200,941,1,940,2.74,1,buy
9/24,2317,摩根大通,8440,259,6299,-6040,17.59,1,sell
9/24,2317,國泰-敦南,8888,640,103,537,1.56,2,buy
9/24,2317,台灣摩根士丹利,1470,804,6767,-5963,17.37,2,sell
9/24,2317,香港上海匯豐,8960,468,0,468,1.36,3,buy
9/24,2317,新加坡商瑞銀,1650,384,3566,-3182,9.27,3,sell
9/24,2317,新光,8560,395,48,347,1.01,4,buy
9/24,2317,美商高盛,1480,802,2700,-1898,5.53,4,sell
9/24,2317,凱基-站前,0039003200300046,308,22,286,0.83,5,buy
9/24,2317,元大證券,9800,870,2686,-1816,5.29,5,sell
9/24,2317,凱基-台南,9211,281,10,271,0.79,6,buy
9/24,2317,永豐金-匯立,0039004100380031,6,1426,-1420,4.14,6,sell
9/24,2317,富邦-頭份,0039003600320050,275,3,272,0.79,7,buy
9/24,2317,美林,1440,143,1528,-1385,4.03,7,sell
9/24,2317,統一-新竹,5857,263,0,263,0.77,8,buy
9/24,2317,花旗環球,1590,198,1468,-1270,3.7,8,sell
9/24,2317,國泰-館前,0038003800380041,296,50,246,0.72,9,buy
9/24,2317,永豐金證券,0039004100300030,206,802,-596,1.74,9,sell
9/24,2317,統一,5850,245,35,210,0.61,10,buy
9/24,2317,凱基-台北,9268,479,877,-398,1.16,10,sell
9/24,2317,華南永昌,9300,222,14,208,0.61,11,buy
9/24,2317,台新-台北,0039004200320030,30,244,-214,0.62,11,sell
9/24,2317,兆豐-三重,7008,297,92,205,0.6,12,buy
9/24,2317,港商野村,1560,179,362,-183,0.53,12,sell
9/24,2317,元大-員林中山,9835,181,10,171,0.5,13,buy
9/24,2317,中國信託,6160,77,234,-157,0.46,13,sell
9/24,2317,富邦-台北,9623,176,12,164,0.48,14,buy
9/24,2317,法銀巴黎,8900,6,151,-145,0.42,14,sell
9/24,2317,富邦-仁愛,9676,186,22,164,0.48,15,buy
9/24,2317,港商麥格理,1360,20,141,-121,0.35,15,sell
9/24,2454,台灣摩根士丹利,1470,847,262,585,7.53,1,buy
9/24,2454,凱基,9200,27,278,-251,3.23,1,sell
9/24,2454,摩根大通,8440,821,412,409,5.27,2,buy
9/24,2454,富邦證券,9600,318,567,-249,3.21,2,sell
9/24,2454,美商高盛,1480,592,320,272,3.5,3,buy
9/24,2454,港商野村,1560,62,300,-238,3.06,3,sell
9/24,2454,美林,1440,422,196,226,2.91,4,buy
9/24,2454,永豐金-匯立,0039004100380031,60,256,-196,2.52,4,sell
9/24,2454,富邦-仁愛,9676,114,11,103,1.33,5,buy
9/24,2454,中國信託,6160,7,178,-171,2.2,5,sell
9/24,2454,新加坡商瑞銀,1650,279,197,82,1.06,6,buy
9/24,2454,國泰證券,8880,13,157,-144,1.85,6,sell
9/24,2454,凱基-台北,9268,277,238,39,0.5,7,buy
9/24,2454,花旗環球,1590,243,374,-131,1.69,7,sell
9/24,2454,國票證券,7790,38,2,36,0.46,8,buy
9/24,2454,港商麥格理,1360,21,143,-122,1.57,8,sell
9/24,2454,兆豐-嘉義,7001,35,0,35,0.45,9,buy
9/24,2454,統一,5850,71,155,-84,1.08,9,sell
9/24,2454,群益金鼎-古亭,0039003100380043,27,4,23,0.3,10,buy
9/24,2454,大和國泰,8890,8,54,-46,0.59,10,sell
9/24,2454,永豐金-信義,0039004100390052,27,4,23,0.3,11,buy
9/24,2454,宏遠證券,1260,4,43,-39,0.5,11,sell
9/24,2454,元大-南京,9862,35,17,18,0.23,12,buy
9/24,2454,華南永昌,9300,11,50,-39,0.5,12,sell
9/24,2454,兆豐-南京,0037003000300050,19,2,17,0.22,13,buy
9/24,2454,凱基-站前,0039003200300046,22,60,-38,0.49,13,sell
9/24,2454,群益金鼎,9100,49,31,18,0.23,14,buy
9/24,2454,兆豐證券,7000,3,33,-30,0.39,14,sell
9/24,2454,元大-敦南,0039003800390050,22,4,18,0.23,15,buy
9/24,2454,群益金鼎-大安,0039003100380065,14,39,-25,0.32,15,sell
9/24,2308,美商高盛,1480,1753,757,996,11.24,1,buy
9/24,2308,美林,1440,96,619,-523,5.9,1,sell
9/24,2308,富邦證券,9600,339,50,289,3.26,2,buy
9/24,2308,花旗環球,1590,56,433,-377,4.26,2,sell
9/24,2308,凱基,9200,271,23,248,2.8,3,buy
9/24,2308,法銀巴黎,8900,0,356,-356,4.02,3,sell
9/24,2308,群益金鼎,9100,237,63,174,1.96,4,buy
9/24,2308,摩根大通,8440,141,436,-295,3.33,4,sell
9/24,2308,凱基-台北,9268,471,306,165,1.86,5,buy
9/24,2308,永豐金-匯立,0039004100380031,22,197,-175,1.98,5,sell
9/24,2308,國泰證券,8880,167,15,152,1.72,6,buy
9/24,2308,元大證券,9800,598,737,-139,1.57,6,sell
9/24,2308,新加坡商瑞銀,1650,712,578,134,1.51,7,buy
9/24,2308,富邦-仁愛,9676,15,78,-63,0.71,7,sell
9/24,2308,統一,5850,138,27,111,1.25,8,buy
9/24,2308,國泰-敦南,8888,112,173,-61,0.69,8,sell
9/24,2308,元大-土城永寧,9875,106,4,102,1.15,9,buy
9/24,2308,華南永昌-高雄,9303,4,64,-60,0.68,9,sell
9/24,2308,兆豐-鹿港,0037003000300066,84,0,84,0.95,10,buy
9/24,2308,富邦-新板,0039003600310048,51,84,-33,0.37,10,sell
9/24,2308,第一金-忠孝,0035003300380044,75,13,62,0.7,11,buy
9/24,2308,兆豐-北高雄,0037003000300049,5,31,-26,0.29,11,sell
9/24,2308,群益金鼎-大安,0039003100380065,64,8,56,0.63,12,buy
9/24,2308,港商野村,1560,122,147,-25,0.28,12,sell
9/24,2308,永豐金-敦南,0039004100380046,64,13,51,0.58,13,buy
9/24,2308,中國信託-三重,6161,5,26,-21,0.24,13,sell
9/24,2308,永豐金證券,0039004100300030,144,97,47,0.53,14,buy
9/24,2308,凱基-城中,9227,2,21,-19,0.21,14,sell
9/24,2308,國票-敦北法人,0037003700390063,42,1,41,0.46,15,buy
9/24,2308,元大-斗六,0039003800300043,0,20,-20,0.23,15,sell
9/24,2382,凱基,9200,572,0,572,6.0,1,buy
9/24,2382,美林,1440,485,2447,-1962,20.58,1,sell
9/24,2382,永豐金證券,0039004100300030,383,29,354,3.71,2,buy
9/24,2382,摩根大通,8440,539,1697,-1158,12.15,2,sell
9/24,2382,富邦證券,9600,302,0,302,3.17,3,buy
9/24,2382,新加坡商瑞銀,1650,248,639,-391,4.1,3,sell
9/24,2382,台灣摩根士丹利,1470,628,384,244,2.56,4,buy
9/24,2382,台新-文心,003900420032007a,2,300,-298,3.13,4,sell
9/24,2382,元大證券,9800,948,748,200,2.1,5,buy
9/24,2382,港商野村,1560,91,308,-217,2.28,5,sell
9/24,2382,福邦證券,6480,140,0,140,1.47,6,buy
9/24,2382,大和國泰,8890,17,200,-183,1.92,6,sell
9/24,2382,國票-敦北法人,0037003700390063,126,0,126,1.32,7,buy
9/24,2382,花旗環球,1590,67,242,-175,1.84,7,sell
9/24,2382,富邦-永和,9654,107,2,105,1.1,8,buy
9/24,2382,凱基-台北,9268,176,222,-46,0.48,8,sell
9/24,2382,美商高盛,1480,894,812,82,0.86,9,buy
9/24,2382,凱基-高美館,9215,45,70,-25,0.26,9,sell
9/24,2382,統一,5850,78,3,75,0.79,10,buy
9/24,2382,國泰-板橋,003800380038004b,31,52,-21,0.22,10,sell
9/24,2382,元大-內湖,003900380039004e,66,3,63,0.66,11,buy
9/24,2382,元大-敦南,0039003800390050,12,33,-21,0.22,11,sell
9/24,2382,中國信託,6160,68,6,62,0.65,12,buy
9/24,2382,臺銀-臺中,0031003000340041,9,28,-19,0.2,12,sell
9/24,2382,統一-仁愛,0035003800350063,52,0,52,0.55,13,buy
9/24,2382,永豐金-桃盛,003900410039004e,16,34,-18,0.19,13,sell
