date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/10,2330,港商麥格理,1360,2004,50,1954,9.74,1,buy
8/10,2330,台灣摩根士丹利,1470,374,2521,-2147,10.7,1,sell
8/10,2330,新加坡商瑞銀,1650,2222,435,1787,8.91,2,buy
8/10,2330,美商高盛,1480,889,2233,-1344,6.7,2,sell
8/10,2330,摩根大通,8440,2075,418,1657,8.26,3,buy
8/10,2330,永豐金-匯立,0039004100380031,409,1348,-939,4.68,3,sell
8/10,2330,凱基-台北,9268,1354,559,795,3.96,4,buy
8/10,2330,香港上海匯豐,8960,170,1104,-934,4.66,4,sell
8/10,2330,美林,1440,648,122,526,2.62,5,buy
8/10,2330,富邦證券,9600,68,591,-523,2.61,5,sell
8/10,2330,群益金鼎,9100,339,14,325,1.62,6,buy
8/10,2330,凱基-三多,9275,2,246,-244,1.22,6,sell
8/10,2330,花旗環球,1590,1009,826,183,0.91,7,buy
8/10,2330,中國信託,6160,106,319,-213,1.06,7,sell
8/10,2330,台新-台北,0039004200320030,164,3,161,0.8,8,buy
8/10,2330,凱基,9200,76,202,-126,0.63,8,sell
8/10,2330,國泰證券,8880,207,47,160,0.8,9,buy
8/10,2330,陽信-石牌,8711,1,117,-116,0.58,9,sell
8/10,2330,群益金鼎-大安,0039003100380065,127,0,127,0.63,10,buy
8/10,2330,台新,0039004200300030,151,237,-86,0.43,10,sell
8/10,2330,兆豐-忠孝,0037003000300061,124,6,118,0.59,11,buy
8/10,2330,富邦-桃園,9665,7,91,-84,0.42,11,sell
8/10,2330,永豐金證券,0039004100300030,291,188,103,0.51,12,buy
8/10,2330,臺銀,1040,29,98,-69,0.34,12,sell
8/10,2330,兆豐證券,7000,110,15,95,0.47,13,buy
8/10,2330,國票-南港,7795,0,62,-62,0.31,13,sell
8/10,2330,第一金-高雄,5383,71,1,70,0.35,14,buy
8/10,2330,國泰-敦南,8888,135,196,-61,0.3,14,sell
8/10,2330,凱基-高美館,9215,76,8,68,0.34,15,buy
8/10,2330,宏遠證券,1260,9,64,-55,0.27,15,sell
8/10,2317,摩根大通,8440,4490,910,3580,10.27,1,buy
8/10,2317,台灣摩根士丹利,1470,845,1975,-1130,3.24,1,sell
8/10,2317,新加坡商瑞銀,1650,3992,1174,2818,8.09,2,buy
8/10,2317,花旗環球,1590,218,1236,-1018,2.92,2,sell
8/10,2317,港商麥格理,1360,2253,0,2253,6.46,3,buy
8/10,2317,永豐金-匯立,0039004100380031,42,601,-559,1.6,3,sell
8/10,2317,群益金鼎,9100,1551,292,1259,3.61,4,buy
8/10,2317,凱基,9200,77,511,-434,1.25,4,sell
8/10,2317,國票-敦北法人,0037003700390063,1006,7,999,2.87,5,buy
8/10,2317,臺銀,1040,26,441,-415,1.19,5,sell
8/10,2317,香港上海匯豐,8960,963,77,886,2.54,6,buy
8/10,2317,華南永昌-中正,9359,8,373,-365,1.05,6,sell
8/10,2317,元大證券,9800,2638,1813,825,2.37,7,buy
8/10,2317,富邦-仁愛,9676,29,371,-342,0.98,7,sell
8/10,2317,凱基-台北,9268,1367,902,465,1.33,8,buy
8/10,2317,國泰-敦南,8888,316,652,-336,0.96,8,sell
8/10,2317,中國信託,6160,556,125,431,1.24,9,buy
8/10,2317,玉山-嘉義,8848,20,213,-193,0.55,9,sell
8/10,2317,美林,1440,771,499,272,0.78,10,buy
8/10,2317,凱基-市府,0039003200300044,0,188,-188,0.54,10,sell
8/10,2317,永豐金證券,0039004100300030,609,421,188,0.54,11,buy
8/10,2317,法銀巴黎,8900,10,184,-174,0.5,11,sell
8/10,2317,元大-沙鹿,0039003800300064,209,27,182,0.52,12,buy
8/10,2317,富邦-台北,9623,135,307,-172,0.49,12,sell
8/10,2317,兆豐證券,7000,184,41,143,0.41,13,buy
8/10,2317,國泰-桃園,8885,87,239,-152,0.44,13,sell
8/10,2317,玉山證券,8840,274,155,119,0.34,14,buy
8/10,2317,新光,8560,149,291,-142,0.41,14,sell
8/10,2317,凱基-新店,0039003200300056,104,3,101,0.29,15,buy
8/10,2317,玉山-高雄,8843,42,140,-98,0.28,15,sell
8/10,2454,美林,1440,461,27,434,7.39,1,buy
8/10,2454,摩根大通,8440,426,651,-225,3.83,1,sell
8/10,2454,永豐金-匯立,0039004100380031,502,89,413,7.03,2,buy
8/10,2454,凱基,9200,77,255,-178,3.03,2,sell
8/10,2454,富邦證券,9600,554,270,284,4.84,3,buy
8/10,2454,國泰證券,8880,7,164,-157,2.67,3,sell
8/10,2454,台灣摩根士丹利,1470,542,315,227,3.87,4,buy
8/10,2454,永豐金證券,0039004100300030,99,223,-124,2.11,4,sell
8/10,2454,美商高盛,1480,273,184,89,1.52,5,buy
8/10,2454,兆豐證券,7000,5,111,-106,1.8,5,sell
8/10,2454,統一,5850,98,34,64,1.09,6,buy
