date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/24,2330,港商麥格理,1360,1509,25,1484,12.65,1,buy
8/24,2330,台灣摩根士丹利,1470,353,1698,-1345,11.47,1,sell
8/24,2330,永豐金-匯立,0039004100380031,1226,164,1062,9.05,2,buy
8/24,2330,摩根大通,8440,323,1517,-1194,10.18,2,sell
8/24,2330,新加坡商瑞銀,1650,842,512,330,2.81,3,buy
8/24,2330,美商高盛,1480,218,990,-772,6.58,3,sell
8/24,2330,群益金鼎-北高雄,0039003100330052,192,0,192,1.64,4,buy
8/24,2330,美林,1440,333,974,-641,5.46,4,sell
8/24,2330,港商野村,1560,258,80,178,1.52,5,buy
8/24,2330,凱基,9200,36,523,-487,4.15,5,sell
8/24,2330,(牛牛牛)亞-鑫豐,0036003000310064,174,8,166,1.42,6,buy
8/24,2330,凱基-台北,9268,178,653,-475,4.05,6,sell
8/24,2330,宏遠證券,1260,122,1,121,1.03,7,buy
8/24,2330,富邦證券,9600,130,349,-219,1.87,7,sell
8/24,2330,國票-敦北法人,0037003700390063,120,0,120,1.02,8,buy
8/24,2330,凱基-站前,0039003200300046,13,220,-207,1.76,8,sell
8/24,2330,土銀,1030,71,3,68,0.58,9,buy
8/24,2330,永豐金證券,0039004100300030,56,259,-203,1.73,9,sell
8/24,2330,國泰證券,8880,72,4,68,0.58,10,buy
8/24,2330,元大證券,9800,339,455,-116,0.99,10,sell
8/24,2330,國泰-敦南,8888,126,62,64,0.55,11,buy
8/24,2330,法銀巴黎,8900,67,145,-78,0.66,11,sell
8/24,2330,中國信託,6160,101,38,63,0.54,12,buy
8/24,2330,香港上海匯豐,8960,15,55,-40,0.34,12,sell
8/24,2330,台新,0039004200300030,72,21,51,0.43,13,buy
8/24,2330,富邦-台南,9667,7,42,-35,0.3,13,sell
8/24,2330,元大-新莊,9898,50,3,47,0.4,14,buy
8/24,2330,花旗環球,1590,720,753,-33,0.28,14,sell
8/24,2330,華南永昌,9300,76,29,47,0.4,15,buy
8/24,2330,富邦-南京,0039003600310043,18,41,-23,0.2,15,sell
8/24,2317,港商麥格理,1360,1255,19,1236,5.34,1,buy
8/24,2317,摩根大通,8440,495,4670,-4175,18.02,1,sell
8/24,2317,永豐金-匯立,0039004100380031,528,15,513,2.21,2,buy
8/24,2317,台灣摩根士丹利,1470,662,3101,-2439,10.53,2,sell
8/24,2317,法銀巴黎,8900,492,1,491,2.12,3,buy
8/24,2317,新加坡商瑞銀,1650,1502,3246,-1744,7.53,3,sell
8/24,2317,中國信託,6160,322,6,316,1.36,4,buy
8/24,2317,(牛牛牛)亞-鑫豐,0036003000310064,94,1610,-1516,6.54,4,sell
8/24,2317,國泰-敦南,8888,342,115,227,0.98,5,buy
8/24,2317,美商高盛,1480,874,1733,-859,3.71,5,sell
8/24,2317,元大證券,9800,1313,1118,195,0.84,6,buy
