date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/27,2330,元大證券,9800,2054,287,1767,6.92,1,buy
7/27,2330,港商野村,1560,161,3671,-3510,13.74,1,sell
7/27,2330,花旗環球,1590,2249,961,1288,5.04,2,buy
7/27,2330,法銀巴黎,8900,414,3509,-3095,12.11,2,sell
7/27,2330,港商麥格理,1360,1116,43,1073,4.2,3,buy
7/27,2330,美商高盛,1480,666,1904,-1238,4.85,3,sell
7/27,2330,永豐金證券,0039004100300030,1096,30,1066,4.17,4,buy
7/27,2330,永豐金-匯立,0039004100380031,216,1113,-897,3.51,4,sell
7/27,2330,新加坡商瑞銀,1650,1539,759,780,3.05,5,buy
7/27,2330,凱基,9200,106,412,-306,1.2,5,sell
7/27,2330,摩根大通,8440,2480,1803,677,2.65,6,buy
7/27,2330,凱基-台北,9268,874,1058,-184,0.72,6,sell
7/27,2330,台灣摩根士丹利,1470,3348,2948,400,1.57,7,buy
7/27,2330,兆豐證券,7000,5,117,-112,0.44,7,sell
7/27,2330,大和國泰,8890,392,38,354,1.39,8,buy
7/27,2330,凱基-中港,9202,106,210,-104,0.41,8,sell
7/27,2330,中國信託,6160,313,82,231,0.9,9,buy
7/27,2330,兆豐-高雄,003700300030005a,5,109,-104,0.41,9,sell
7/27,2330,國泰證券,8880,202,11,191,0.75,10,buy
7/27,2330,香港上海匯豐,8960,21,119,-98,0.38,10,sell
7/27,2330,臺銀,1040,159,26,133,0.52,11,buy
7/27,2330,元大-忠孝鼎富,0039003800320046,2,41,-39,0.15,11,sell
7/27,2330,群益金鼎,9100,152,42,110,0.43,12,buy
7/27,2330,元大-敦化,9833,55,87,-32,0.13,12,sell
7/27,2330,彰銀,1230,106,4,102,0.4,13,buy
7/27,2330,台新-五權西,0039004200320035,6,33,-27,0.11,13,sell
7/27,2330,美林,1440,1430,1337,93,0.36,14,buy
7/27,2330,統一-板橋,0035003800350050,0,26,-26,0.1,14,sell
7/27,2330,宏遠證券,1260,117,34,83,0.32,15,buy
7/27,2330,華南永昌-民權,9312,0,25,-25,0.1,15,sell
7/27,2317,台灣摩根士丹利,1470,4032,2444,1588,4.42,1,buy
7/27,2317,新加坡商瑞銀,1650,1426,3685,-2259,6.29,1,sell
7/27,2317,花旗環球,1590,2114,855,1259,3.51,2,buy
7/27,2317,第一金,5380,11,2248,-2237,6.23,2,sell
7/27,2317,元大證券,9800,3493,2481,1012,2.82,3,buy
7/27,2317,美林,1440,1124,2827,-1703,4.74,3,sell
7/27,2317,美商高盛,1480,2454,1624,830,2.31,4,buy
7/27,2317,國票-博愛,003700370039007a,9,1034,-1025,2.85,4,sell
7/27,2317,永豐金證券,0039004100300030,778,139,639,1.78,5,buy
7/27,2317,國泰證券,8880,98,445,-347,0.97,5,sell
7/27,2317,兆豐-台中,7003,368,15,353,0.98,6,buy
7/27,2317,香港上海匯豐,8960,0,297,-297,0.83,6,sell
7/27,2317,凱基,9200,397,119,278,0.77,7,buy
7/27,2317,摩根大通,8440,2633,2916,-283,0.79,7,sell
7/27,2317,法銀巴黎,8900,217,13,204,0.57,8,buy
7/27,2317,統一,5850,118,383,-265,0.74,8,sell
7/27,2317,富邦證券,9600,379,243,136,0.38,9,buy
7/27,2317,國泰-敦南,8888,267,418,-151,0.42,9,sell
7/27,2317,華南永昌-基隆,9322,160,31,129,0.36,10,buy
7/27,2317,富邦-仁愛,9676,130,261,-131,0.36,10,sell
7/27,2317,港商野村,1560,198,73,125,0.35,11,buy
7/27,2317,元大-復北,9872,14,112,-98,0.27,11,sell
7/27,2317,華南永昌-大甲,9315,112,2,110,0.31,12,buy
7/27,2317,元大-樹林,003900380039006a,60,127,-67,0.19,12,sell
7/27,2317,港商麥格理,1360,211,104,107,0.3,13,buy
7/27,2317,富邦-南京,0039003600310043,25,91,-66,0.18,13,sell
7/27,2317,統一-新竹,5857,112,16,96,0.27,14,buy
7/27,2317,華南永昌-南京,9326,29,85,-56,0.16,14,sell
7/27,2317,群益金鼎-大甲,0039003100380067,104,10,94,0.26,15,buy
7/27,2317,永豐金-台中,003900410039004c,26,79,-53,0.15,15,sell
7/27,2454,花旗環球,1590,574,95,479,5.26,1,buy
7/27,2454,永豐金-匯立,0039004100380031,13,540,-527,5.79,1,sell
7/27,2454,美林,1440,595,177,418,4.59,2,buy
7/27,2454,摩根大通,8440,841,1199,-358,3.93,2,sell
7/27,2454,凱基-台北,9268,564,418,146,1.6,3,buy
7/27,2454,富邦證券,9600,371,648,-277,3.04,3,sell
7/27,2454,美商高盛,1480,643,527,116,1.27,4,buy
7/27,2454,新加坡商瑞銀,1650,275,548,-273,3.0,4,sell
7/27,2454,元大-土城永寧,9875,104,3,101,1.11,5,buy
7/27,2454,統一,5850,32,234,-202,2.22,5,sell
7/27,2454,港商野村,1560,119,42,77,0.85,6,buy
7/27,2454,元大證券,9800,476,658,-182,2.0,6,sell
7/27,2454,國票-博愛,003700370039007a,74,6,68,0.75,7,buy
7/27,2454,台灣摩根士丹利,1470,624,743,-119,1.31,7,sell
7/27,2454,凱基-竹科,9272,48,2,46,0.51,8,buy
7/27,2454,凱基,9200,45,137,-92,1.01,8,sell
7/27,2454,港商麥格理,1360,43,2,41,0.45,9,buy
7/27,2454,永豐金證券,0039004100300030,236,308,-72,0.79,9,sell
7/27,2454,國泰-敦南,8888,125,94,31,0.34,10,buy
7/27,2454,宏遠證券,1260,7,57,-50,0.55,10,sell
7/27,2454,兆豐-南京,0037003000300050,29,4,25,0.27,11,buy
7/27,2454,華南永昌,9300,20,68,-48,0.53,11,sell
7/27,2454,富邦-台中,003900360035004b,25,3,22,0.24,12,buy
7/27,2454,群益金鼎,9100,53,85,-32,0.35,12,sell
7/27,2454,玉山證券,8840,32,14,18,0.2,13,buy
7/27,2454,國泰證券,8880,58,84,-26,0.29,13,sell
